-5.990967662372070901e-01	7.690303941859524262e-01
1.023532990550857225e-01	1.093262065338457933e+00
-2.204743643287623012e-01	1.283439270476322003e+00
-7.041670837741427214e-01	3.064927404150283308e-01
9.570960094921568961e-01	3.050214304185664416e-01
1.659363462708186354e+00	-7.035156741919872392e-01
1.891169084157922065e-01	6.488742397252081906e-01
2.027736769540569917e+00	2.502145089441860648e-01
6.515764019410286156e-01	-4.067749422285103500e-01
5.568899803701035101e-01	2.612088672485107788e-01
8.181611111100159928e-01	7.895280619097302388e-01
-4.836705287735099112e-01	4.367981276469187213e-01
-1.473982796312607868e-01	2.255619285236097060e-01
1.183478625247304516e-01	9.915602327100051516e-01
-2.525338699092694594e-01	1.877669710142887971e-01
-9.331352201977587413e-01	7.338595855005927149e-01
6.975216000138605432e-01	-1.183261063274195640e-01
3.333232063535278566e-01	1.400659173856806106e-01
1.065193270446752605e+00	-3.886794920537092746e-01
1.936996103522329538e+00	6.311216077367277633e-01
1.058409569151058216e+00	5.185844257212794961e-01
-5.084093898281282220e-01	5.525949355489201409e-01
-1.321098045820767730e+00	5.143765684596587340e-01
2.944997064763739680e-01	-2.607893800677635321e-01
1.336536209965292432e+00	-1.800576108299680178e-01
1.512411783605811522e+00	1.108133095291891634e-01
1.019348066929795849e+00	-1.799362894323645601e-01
-1.133054830404234936e+00	1.110996196803976932e-01
2.074638260562205350e+00	5.125370494737481186e-01
7.345167887509418403e-01	5.346233000121158874e-01
-1.221344231425464666e-01	1.529203659719113317e-01
-5.571860415414409129e-02	5.728679419254978367e-01
4.504603323591968578e-01	1.095858613666704784e+00
-7.204608008131285768e-01	1.017333539189327229e+00
-3.369882461819498354e-01	8.906066080875045810e-01
1.062877503072052088e+00	1.723149589156548200e-01
3.400535527470089914e-01	3.248635838262532993e-01
1.244915520560316180e+00	-5.137573952576881542e-01
3.096600255825526782e-01	1.166775306415533731e+00
-6.114159089002840775e-02	-2.921071949733877737e-02
4.828172063584235119e-01	-4.319609940791940828e-01
1.687342493704469204e+00	-6.872366990817404542e-01
8.086210588369869834e-01	2.841537241227473087e-01
2.980916236243445483e-01	8.221143239188893892e-01
8.496547032981957015e-01	-3.050734495324622375e-01
-3.802170955199742908e-01	8.841462306676411975e-01
1.327344323656000302e+00	-4.805688837937287516e-01
2.333705666336711726e-01	1.075056798123592561e-01
6.884177301472779176e-01	1.150682638270793312e+00
6.779623965951396825e-01	7.802448237172596723e-01
3.395912961559992560e-01	-2.223856802089743678e-02
1.304408770543990626e+00	-5.295091734038980258e-01
7.530759356218070799e-01	8.526869047680725178e-01
1.429884700530308805e+00	-2.108022232990264255e-01
5.563190332645160385e-01	-7.078148137490833935e-01
1.453844009106117108e+00	1.271852899610903531e-01
3.203753955360119643e-01	8.727138910211641454e-01
5.314814664025081514e-01	-2.742407736112669192e-01
1.516586993550064655e+00	-4.506971944384816631e-01
9.982640288233450843e-01	-8.097907528006023092e-01
6.391829861246016709e-01	9.660673912712471889e-01
-1.285590295142693407e+00	1.067726216889646196e-01
-1.078409590703006238e+00	5.640252310754563236e-01
-5.771679765207750057e-01	2.942259037425510870e-01
2.540359883406873021e-01	-6.440016738615619851e-03
9.172263208601126871e-01	-2.965749945451614522e-01
1.433807086685757071e+00	6.918307117570490217e-01
-7.085116832762669015e-01	4.961785502466076192e-01
-6.468338647999902769e-01	4.697125233276787659e-01
3.014346054703447852e-01	7.639857215281853353e-01
1.480694894257151839e+00	-3.572807959065681382e-01
-1.026639610963996363e+00	4.126582347152271124e-01
1.896608709804578741e+00	2.541320853054516160e-01
2.042512231639123321e+00	-4.607459311539569558e-01
1.926730188591455617e+00	4.081796286663954554e-01
3.576627567238469529e-01	1.087281104389118180e+00
1.240314989158177728e-01	6.767299528301635725e-01
9.733208660007180990e-01	-7.053067834312889417e-01
-7.289422761490971236e-01	4.417941940497658315e-01
-6.986306101056793949e-01	7.762029256881169959e-01
-9.351675169041007152e-01	4.352080270431233910e-01
4.516692652167345057e-01	1.001854968757257103e+00
8.762964093305203317e-01	2.895199900726617148e-01
8.815581837569586021e-01	2.392595676063262733e-01
-7.795147078925580841e-02	2.799526123422571011e-01
-5.636589899891119027e-01	8.918972012272735617e-01
1.604980598139074566e+00	1.383551592384853757e-01
2.769566794489931594e-01	1.210815569982639714e-02
2.591942939792857281e-01	1.041042125672389629e+00
1.521520499802517579e+00	-1.258922956595806275e-01
